ss_item_sk,ss_store_sk,ss_customer_sk,ss_sold_date_sk,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_net_profit
348,15,441,612,8,12.52,23.20983334040701,97.22004094143486,90.76
273,12,222,299,16,99.29,136.44795422076604,1341.0476450579629,1473.67
749,25,455,115,13,68.67,107.51482823548724,749.6536429444113,874.93
894,48,33,423,7,84.2,155.4659275812564,555.0589202023315,573.36
854,21,466,319,5,70.6,164.75882393100147,307.5169387935141,343.34
572,38,150,501,10,67.38,157.6865620229233,557.0416200161823,623.91
844,11,334,313,17,95.12,155.41171084671765,1489.9800611735077,1533.65
183,12,474,295,19,57.81,94.9140178100952,1030.7147670906365,1053.31
156,8,11,10,1,74.17,99.87693648048662,68.77306631185914,73.71
850,31,229,540,20,42.95,69.50341065011696,735.2637110938819,782.51
33,47,178,451,7,58.76,124.24820450914211,374.004468435072,404.58
442,39,91,221,13,93.68,141.26839333230896,1056.6963451399515,1214.97
9,3,382,688,8,93.01,187.64635600080618,614.2902277500807,724.06
610,22,441,675,12,75.13,108.05891349688237,836.5752993310768,896.36
843,32,343,224,13,70.85,94.73807794365177,887.3652730727492,870.8
861,32,414,33,6,34.59,47.039526524636564,207.53224351193057,197.8
503,16,342,212,4,10.94,18.316746816145425,36.72439689444984,40.92
648,12,64,345,5,89.7,117.73184222365389,397.2579966302898,440.98
908,36,244,72,10,34.59,62.08533594511215,281.4546044246794,330.45
221,23,459,714,11,95.34,197.33104935959085,981.8002095565002,1036.58
803,18,276,179,3,91.73,149.5231445189037,228.90575333767063,272.82
288,13,345,207,16,25.23,58.3398930486735,357.6977033081081,380.45
145,36,216,677,5,5.02,9.505835997619311,23.706187757346303,24.09
712,31,247,339,16,58.04,77.41195295546189,784.1868118181914,850.0
605,29,441,363,15,80.07,99.84477239894456,1053.0392778357789,1086.61
658,9,376,560,20,61.31,98.5771522128644,1190.7046451971232,1187.46
282,19,41,431,13,54.21,85.18152704578125,644.3850816408698,674.1
90,21,196,653,7,14.44,30.609415455498436,87.28685397034101,100.12
129,7,266,43,1,21.16,36.20760392936625,19.86157521743759,20.63
419,16,87,237,1,73.0,152.5819527748899,69.19966913750113,71.18
609,43,46,438,18,35.91,81.33248569471884,568.6821377733199,592.84
451,48,416,247,7,71.05,159.10625317131996,449.16279626369186,450.69
524,19,349,330,15,12.46,30.392468466645184,161.03007998965305,180.74
300,22,418,692,7,7.82,17.14377408348934,54.3775837800397,51.81
664,19,461,431,16,49.54,112.37545268554037,752.7342951863443,736.44
100,26,126,206,12,87.44,191.06503023534276,1025.2831861782188,996.97
249,46,222,202,8,86.64,108.44601038673663,617.8137157321626,689.77
389,26,448,58,12,49.02,87.70553560066386,477.4575249359403,559.16
391,28,219,46,11,7.21,17.42834484532601,72.57783480427685,77.08
729,10,219,84,12,6.83,16.618369356621503,72.46675635629448,81.44
868,48,108,140,20,43.93,74.73103895390105,874.7238398044216,821.15
727,17,33,185,16,30.76,63.803453363102825,395.1060615545193,448.22
291,33,433,216,9,23.57,38.038647702967914,203.11764008374007,200.16
69,36,338,703,13,9.76,13.683481521741134,124.38490850933078,114.26
544,36,63,607,16,15.04,22.261925845473957,225.0947781779564,231.79
519,38,295,226,5,50.29,96.89582528393434,244.208296554833,240.55
132,7,212,341,20,55.76,67.1097149324344,1081.2226800006358,1101.29
432,48,5,106,3,49.21,91.76884076714664,146.6029504506533,138.21
328,48,65,130,14,72.72,126.16527173721822,876.8138547588246,985.88
630,15,87,523,3,36.71,49.175260252444104,105.63660385404829,106.67
768,6,250,501,13,87.87,128.3948169051433,960.9630408592244,1066.57
297,37,126,119,20,77.94,117.77328339782939,1289.945430873223,1474.76
187,23,176,632,16,69.25,105.33959719944357,995.3948150884588,1044.48
900,9,165,448,12,10.95,23.865429764281476,116.25900662014168,129.58
113,30,87,481,11,15.47,20.487398248363412,147.35755582653638,156.8
548,6,445,200,18,70.86,111.4998046409253,1080.1462230317106,1200.66
412,1,366,485,11,7.23,11.60063897075681,73.0523712283075,73.18
662,48,152,439,17,46.89,98.92855224581771,686.2598497763034,752.96
868,32,112,630,9,56.19,139.05693766998593,471.27357063222934,460.95
928,21,262,557,4,77.02,186.48558173992126,305.51699106313015,304.82
360,4,112,67,9,83.03,136.38292586047237,628.902075547337,739.79
679,27,166,710,13,40.47,70.56186348301834,480.0918868077437,502.2
503,18,151,491,14,70.52,165.7192797374485,805.2675541417098,910.19
245,42,411,532,10,13.24,30.274442548014473,130.3383169576088,123.65
27,28,189,470,8,30.04,68.34437347311031,198.76102591551245,236.26
392,24,216,161,20,94.71,230.525863236756,1808.3270824184144,1784.64
888,16,457,622,14,82.71,124.31522822356288,1153.0674771222757,1115.3
263,20,434,98,15,86.22,107.21569922555774,1224.8483070859131,1226.95
924,8,384,115,18,28.93,54.26410494288544,519.3080639078331,499.15
940,18,19,638,2,90.7,195.59090314357064,157.2858413301452,167.21
117,32,102,704,17,22.4,48.134448747169074,314.9375656893192,370.75
448,26,203,289,2,25.06,59.42924256439911,47.136093816258125,48.44
274,31,261,521,4,85.04,157.1450255518204,333.7624358525142,323.21
312,23,438,513,20,49.37,99.40368388887559,933.1571396994685,942.88
718,38,245,88,20,74.58,99.08994727867113,1453.9516800951333,1395.47
863,19,214,69,3,48.52,99.05348699119854,134.26848477525064,145.01
182,15,327,585,13,60.95,136.76835315996388,649.161887288678,785.05
741,50,377,210,18,86.73,210.9908159890395,1486.8062888602215,1555.32
878,28,278,677,17,96.41,238.8335399638431,1498.4453142618115,1539.4
192,25,481,339,10,18.88,24.14018914437596,159.6610895574869,170.31
268,7,50,280,2,88.43,192.89924484515237,142.87942176701765,175.37
98,15,111,346,15,99.78,142.79674545969198,1365.8440588948395,1402.99
255,46,323,584,20,40.49,70.5682251317762,759.4867245006809,764.23
965,41,349,581,1,56.29,79.59197120794556,53.12087006614236,55.09
211,34,490,435,16,10.11,19.26530886085622,142.29803765955646,158.08
422,32,193,156,5,71.0,95.67921118192264,329.20417307870474,339.66
414,49,35,288,7,36.85,78.77187025956134,257.2867139734328,248.43
682,33,321,196,4,37.72,78.80243956573439,129.88262452951417,138.77
372,16,477,68,19,87.44,125.19029218780175,1656.3031611330182,1613.72
591,3,160,49,2,8.03,19.786648642420378,12.942873151174869,15.68
462,3,111,415,6,31.57,67.28543081773802,158.48105689244457,188.99
223,5,105,307,8,80.83,182.8717997738303,536.5952654499305,628.72
127,33,294,494,3,32.77,76.43462584583018,86.38555604697821,94.64
481,39,438,676,3,77.17,174.32429778491667,218.8780065147778,226.5
658,40,91,101,10,74.12,92.32252871850501,608.3201400919299,738.37
786,9,42,726,5,52.09,85.57597256025011,212.8863498494256,241.37
750,32,351,582,16,77.83,136.0763805644181,1016.1926787894946,1243.36
888,47,479,282,5,31.02,60.88655606508515,149.4068868503775,140.53
998,41,164,95,20,90.53,180.46506289174638,1590.492224789083,1756.12
53,28,163,707,16,13.73,25.958966244795285,206.0258350532489,205.42
946,14,227,524,17,46.41,78.13800620194293,749.6437406307119,776.02
475,8,92,68,15,14.17,27.600167022361425,194.30197334799686,210.09
620,6,253,389,7,86.16,184.1848003883975,540.1875021441996,582.36
176,42,225,592,16,65.51,152.00616846766354,1000.9653811334545,943.5
518,19,486,201,9,34.08,40.89945330782235,304.8400113285481,281.66
653,49,21,431,8,62.61,155.51626688844192,497.5792794855733,475.68
578,20,378,612,14,90.32,118.67896600357051,1204.4922132443942,1181.09
844,20,308,667,18,44.39,82.76796756405558,750.5921404477166,770.7
8,14,370,596,20,72.48,100.28229967387536,1269.2952431701058,1405.93
702,14,241,376,13,52.61,88.58493776266677,682.3288640663689,617.29
294,21,248,723,16,55.47,116.58390038474393,778.6251233573479,868.54
267,48,489,429,11,25.36,39.922482647378054,224.17591226562485,267.24
178,23,236,380,17,15.6,19.106513585791856,216.1923697016096,242.1
245,45,409,383,6,45.05,96.86636296671847,216.403444477633,251.54
991,48,332,660,9,84.64,150.37029975930605,624.345314545604,709.59
433,12,75,674,19,19.32,29.54429444882122,325.8490686914369,365.51
825,44,495,515,1,24.14,30.83172989342883,23.95556393521466,23.07
539,50,433,541,2,9.65,20.072666455527887,17.09429928416867,17.86
246,39,309,399,4,64.75,129.2663571476118,238.43775279127723,250.07
208,16,259,201,8,76.81,164.5101972142837,556.3480162316029,590.69
737,26,268,595,14,57.62,128.38892480885463,669.4882393430265,742.97
571,47,223,552,17,16.66,22.211863961216306,283.0990984967204,267.57
341,3,252,651,12,22.15,43.94943412262612,250.42826741506863,243.0
503,15,376,647,20,27.38,45.66660568407532,450.56596019726834,522.6
529,17,473,612,20,54.66,94.29056411562779,1020.3697264774562,1025.08
931,50,316,360,7,93.27,118.89758406123464,573.8394826636373,599.13
679,41,223,190,5,99.77,189.06293318578295,488.69953006472275,456.66
455,50,276,424,15,43.4,106.34630194456946,608.1236660264651,615.64
546,5,312,47,8,71.62,119.3581444864333,524.3989716720421,543.29
807,37,459,583,9,91.2,136.43298987740422,662.0574491989032,779.87
685,28,81,263,7,70.75,97.80279402120684,407.8233858993699,459.62
570,45,242,511,8,27.95,40.363914703306925,194.54022889539613,207.49
114,40,275,419,17,55.97,122.04713990898533,776.617931860024,930.55
244,24,498,484,5,60.13,86.42085992804587,268.60711843207275,271.23
784,10,414,407,7,61.94,127.51441363826072,392.25087819084587,405.32
952,44,362,307,2,6.07,13.939985165642716,10.945720347360968,11.1
9,2,297,637,12,54.84,123.68246103439391,646.6252068926284,649.73
717,37,83,715,14,46.2,114.05380941600188,600.8607499691277,626.54
67,18,316,30,11,70.56,113.14981997918646,738.2108729548985,770.71
384,18,116,294,8,37.75,91.98556566225186,261.0242353959751,290.14
402,7,367,63,13,84.88,155.62905864883504,1041.9999944785432,1061.36
146,10,83,145,19,62.49,131.6616841631563,1022.8617415983548,1121.37
332,16,122,35,13,74.39,90.28127490223491,869.7398395904045,878.54
62,31,432,430,5,48.72,109.44520978888582,242.80196145399003,228.09
448,45,289,250,20,49.69,114.947933390471,932.5580145851687,983.15
892,36,194,665,11,15.29,30.16163327182462,134.88062920369345,157.4
159,49,490,39,14,53.99,99.7382513267385,736.5635699752787,746.24
789,40,351,83,2,7.4,18.027916945424494,12.923206265330599,14.23
600,43,81,148,12,93.15,216.7245649401201,951.5021095159287,1030.5
218,12,66,99,12,94.67,150.9815509952159,1129.809695330876,1060.92
195,40,411,586,20,34.37,66.91738863087232,640.1005708061157,671.37
214,4,123,565,15,43.19,56.27126915281365,574.5071307933541,621.92
14,23,378,676,11,60.79,126.19717136502142,593.1754817049964,604.6
442,14,211,115,12,72.3,147.92775670794995,705.1336513228305,781.97
43,46,414,515,5,54.3,110.91132107110217,220.66686668260698,257.51
592,39,118,544,7,98.24,136.4401405921876,588.0207432297332,666.14
825,34,299,617,5,56.8,124.109363559305,277.6836783058759,280.85
962,16,4,658,13,17.82,25.718209239371923,198.62055169064914,221.84
49,21,197,54,12,18.73,36.10250557909123,188.33912798516758,213.58
419,4,135,719,4,59.24,127.27265146440145,206.33933807165587,216.81
628,36,35,562,17,58.89,145.17908664506578,855.4335651271898,933.65
967,28,181,316,1,61.45,110.41166161256082,56.806908269843134,56.79
965,4,352,382,6,90.92,139.06522984708172,486.31566011833866,525.96
390,10,116,29,17,49.83,115.369953780508,834.6743683488295,790.88
7,38,333,317,2,84.2,130.8366790175289,147.9002333843385,158.17
142,50,345,227,4,39.27,93.93632572566825,127.31758684872122,154.87
444,4,434,369,13,64.7,80.08707591442194,731.5731616022315,829.3
660,24,357,469,1,84.27,148.03362735770722,75.58513666005827,83.03
587,45,496,255,19,25.21,49.379551267552415,471.9724640190984,469.62
156,37,432,608,10,51.31,64.35131620317493,430.0490938986371,473.37
795,37,375,397,5,12.85,28.918095981634785,51.63488617847483,62.91
929,18,255,73,4,7.56,18.00842720209587,28.844666906682125,28.59
234,11,42,104,10,22.79,29.54838959833844,211.14232224134233,220.51
781,44,69,241,2,17.42,31.886437074893013,29.210876309398355,33.61
877,16,4,627,18,15.36,36.52786401874666,250.89129927934115,254.89
167,16,252,547,4,99.69,239.0347943795162,382.4361203342213,373.64
201,48,452,186,7,34.33,64.17875076628867,204.94930594258608,221.49
414,36,202,424,5,81.3,177.92797227197653,327.9700871088041,382.79
51,46,185,570,11,92.42,180.08023093857824,884.3930407835066,919.1
853,24,443,55,7,56.73,135.3989165028257,385.4540498106492,370.41
705,48,413,342,9,25.98,46.51130994988503,192.0380173413106,223.15
990,46,410,281,2,96.33,193.1406954859714,182.02474278226208,182.14
533,8,178,686,4,80.92,176.81024058475637,300.0255889746641,319.79
417,6,455,611,4,95.74,196.76116234455904,332.4954515858762,355.05
889,27,471,373,4,48.14,83.74115436350262,159.49752874363108,173.99
371,19,439,322,13,42.13,87.08949450011836,463.88728925328996,522.3
509,28,222,370,13,25.88,51.39347815969206,329.0013432756254,334.12
235,18,145,136,20,61.96,93.11902461990044,1190.1546797371634,1136.18
391,28,498,276,4,84.3,157.0916916253619,290.6478589287522,309.58
320,25,454,165,4,55.02,105.26795922499412,186.3504045361422,206.7
62,43,192,212,7,72.67,106.17036890566989,473.92212541009303,485.16
202,23,221,117,3,64.85,146.54797941578505,192.45822115776517,176.6
487,13,153,315,1,20.57,36.884327538531295,19.872426774132276,19.56
233,50,318,113,7,47.33,86.48903687248297,290.2450333986386,322.97
571,11,452,175,20,71.4,117.81838987018511,1298.4190977143148,1409.11
280,43,101,124,17,98.97,146.48616751220786,1583.278824236414,1671.22
312,1,271,459,11,71.14,113.80111819706916,668.8947385180982,757.56
589,41,215,107,15,23.55,51.09438001481942,307.1305918256015,334.76
830,4,198,128,11,46.73,86.862728862162,436.1971986475589,492.94
89,33,20,612,10,29.94,48.2373634381667,259.5045166158386,279.3
130,19,54,378,3,60.58,145.29843989923538,164.0702166491172,180.82
7,5,493,437,14,27.5,63.20507655028747,314.70885856192433,367.57
684,25,129,622,15,9.56,22.782999926729886,123.44693160931978,140.99
706,23,432,184,11,25.17,30.860725657026755,266.84721239952836,255.98
964,44,56,389,13,63.24,132.19349568163335,706.824196787426,762.61
193,31,218,531,3,38.32,59.44073674761472,108.6103683201832,108.91
504,33,36,16,3,24.15,48.40242425658583,65.01609631324101,65.72
673,20,463,354,19,40.56,54.03247347587007,706.3493214257701,743.08
668,23,168,545,4,31.58,69.70474366741348,114.76512699829641,124.52
893,30,90,610,7,41.45,70.97301317027446,274.2772967465197,262.19
917,34,266,71,17,9.71,16.481802454523926,149.91258417824787,152.81
174,13,334,24,17,18.29,41.52075586623519,286.3131440190539,294.4
741,25,142,257,15,93.16,153.0153688294614,1183.9059473079424,1367.73
367,46,371,128,1,40.88,84.87896522597116,37.72957458177953,36.8
237,14,28,30,17,12.95,18.52569131798542,204.21770634820132,209.43
828,30,94,171,13,27.72,40.713676334188925,324.0534259102847,360.17
269,14,75,665,14,63.25,107.6255988711866,716.3419905445608,825.64
366,14,168,145,19,9.57,13.528120694334616,173.0156307955241,172.09
989,49,177,215,12,29.72,72.80801142392696,325.4934710153824,328.32
99,13,347,675,7,78.04,128.82345116459197,504.1699519876957,537.73
649,25,422,64,14,33.12,70.52967180199913,427.51884089796687,436.82
262,1,359,322,20,72.13,94.9684304968315,1342.9813037212064,1320.89
298,6,406,71,8,15.87,31.58786765438019,123.26855576065445,125.09
735,4,499,657,7,46.25,114.30445613352443,269.1262834795139,304.97
178,28,21,44,12,92.8,161.15287456736925,1011.1528897946415,1100.82
534,17,105,369,19,67.59,155.8772569283352,1183.8404291159536,1177.27
327,37,154,377,20,22.82,53.37163596283385,416.44604698415395,440.26
495,18,445,498,6,19.78,32.01799507260437,109.10221284105853,107.57
376,21,53,167,20,47.29,88.40333025873906,903.6075604560475,884.83
342,28,104,549,17,68.95,99.60368920294886,1052.6968462371099,1127.37
216,6,377,4,14,37.97,49.42782918500505,438.8320749945603,502.56
956,45,495,529,3,28.31,52.11635102865817,81.2954409696366,81.91
755,33,110,344,9,21.96,34.588740170266654,188.76644042143252,183.83
578,33,270,730,11,76.68,154.68799302242445,779.1109549779237,797.43
131,24,78,381,17,97.21,226.29244882236546,1393.1595438283484,1580.18
706,16,478,348,20,86.43,123.14054535261673,1405.0287748852652,1717.92
294,25,216,22,3,51.57,124.92442158293703,137.15206462078712,149.76
829,46,377,156,18,73.76,181.72699405916978,1130.0562970709436,1279.93
329,27,457,108,4,96.44,117.88253546491111,312.189734258418,365.54
21,11,92,106,3,8.7,18.535034947187086,21.974365606894406,24.05
99,27,306,525,11,96.31,143.67499719863736,888.0037767418903,964.76
269,9,479,169,18,38.73,67.08304770564827,589.8749623861918,645.51
131,8,152,271,5,44.18,71.36205547386461,216.85742090982865,220.88
330,8,428,633,4,36.93,63.172269389736456,134.23495967119302,133.48
34,50,425,81,15,51.91,108.11255517857013,722.4107870547869,739.72
550,20,96,201,20,14.54,34.58018729784959,273.71628011037234,266.91
276,27,313,697,13,23.07,28.902321140250777,251.45979982381326,280.58
193,6,18,350,13,83.13,147.7852862130409,987.2259045351677,1033.42
103,23,151,349,8,21.72,35.62319667782313,154.78785545401232,168.6
797,11,323,391,18,74.31,89.80928029444979,1118.792351773652,1262.28
693,38,120,15,7,36.32,72.97756271587464,242.02884370582373,236.04
81,39,371,383,18,46.19,56.17563425860411,780.8468641383988,798.75
402,37,293,622,14,52.07,100.81134655202129,680.558488130227,697.56
127,41,291,298,4,99.87,192.80377801763473,384.94360588652495,399.41
241,43,43,613,15,30.92,65.0777817350582,371.85437501184794,422.88
116,32,435,335,5,32.46,60.882819522490365,142.70887139044555,151.95
216,22,105,208,7,90.37,127.92474075400884,565.9799997390701,627.61
620,26,210,445,5,52.95,98.06918948996031,254.65175984536754,259.85
764,18,109,72,18,40.05,52.68825977627868,600.0145820898467,687.69
415,23,442,87,3,10.64,16.982563816346968,29.46696618091707,30.87
